jd,ra,dec,un_az,el
2459171.6600809,-142.874085440241,-39.8808437449653,4.52186776301416,0.982775963878246
2459171.66019664,-142.8179969326,-39.977679005936,4.51912226063623,0.98353328661875
2459171.66031238,-142.761760880491,-40.0744959630008,4.51637188438335,0.98428837333798
2459171.66042812,-142.705376394207,-40.1712944259764,4.51361663353968,0.985041217157184
2459171.66054386,-142.648842577973,-40.2680742036674,4.51085650751217,0.985791811194552
2459171.6606596,-142.592158529898,-40.3648351038589,4.50809150583165,0.986540148565476
2459171.66077534,-142.535323341917,-40.4615769333098,4.50532162815395,0.987286222382792
2459171.66089108,-142.47833609975,-40.558299497735,4.50254687426129,0.98803002575692
2459171.66100682,-142.42119588284,-40.6550026018056,4.49976724406317,0.98877155179622
2459171.66112256,-142.363901764304,-40.7516860491332,4.4969827375977,0.989510793607141
2459171.6612383,-142.306452810883,-40.8483496422601,4.49419335503281,0.990247744294473
2459171.66135404,-142.248848082882,-40.9449931826515,4.49139909666729,0.99098239696162
2459171.66146978,-142.191086634118,-41.0416164706855,4.48859996293206,0.991714744710811
2459171.66158552,-142.133167511871,-41.1382193056409,4.48579595439129,0.992444780643366
2459171.66170126,-142.075089756821,-41.2348014856864,4.48298707174368,0.993172497859901
2459171.661817,-142.016852402993,-41.3313628078762,4.48017331582341,0.993897889460678
2459171.66193275,-141.958454477709,-41.4279030681305,4.47735468760157,0.994620948545728
2459171.66204849,-141.899895001521,-41.5244220612313,4.47453118818715,0.995341668215212
2459171.66216423,-141.841172988161,-41.6209195808093,4.4717028188283,0.996060041569618
2459171.66227997,-141.78228744448,-41.7173954193327,4.46886958091347,0.996776061710057
2459171.66239571,-141.723237370389,-41.8138493680996,4.4660314759725,0.997489721738534
2459171.66251145,-141.664021758804,-41.9102812172196,4.463188505678,0.998201014758149
2459171.66262719,-141.604639595583,-42.0066907556113,4.46034067184623,0.998909933873463
2459171.66274293,-141.545089859467,-42.1030777709857,4.45748797643846,0.999616472190698
2459171.66285867,-141.485371522022,-42.199442049833,4.45463042156214,1.00032062281804
2459171.66297441,-141.425483547577,-42.2957833774171,4.45176800947189,1.00102237886593
2459171.66309015,-141.365424893749,-42.392101537464,4.44890074257078,1.00172173344729
2459171.66320589,-141.305194509024,-42.4883963133321,4.44602862341148,1.0024186796779
2459171.66332163,-141.244791336235,-42.5846674862283,4.44315165469737,1.00311321067655
2459171.66343737,-141.184214310138,-42.6809148363782,4.4402698392837,1.00380531956547
2459171.66355311,-141.123462357937,-42.7771381427179,4.43738318017869,1.00449499947055
2459171.66366885,-141.062534399225,-42.8733371828798,4.43449168054478,1.0051822435216
2459171.66378459,-141.001429345909,-42.9695117331829,4.43159534369962,1.00586704485274
2459171.66390033,-140.940146102156,-43.0656615686184,4.42869417311731,1.00654939660259
2459171.66401608,-140.878683564317,-43.1617864628391,4.42578817242941,1.0072292919147
2459171.66413182,-140.817040620868,-43.2578861881398,4.42287734542628,1.00790672393768
2459171.66424756,-140.755216152337,-43.3539605154555,4.41996169605786,1.00858168582572
2459171.6643633,-140.693209031241,-43.4500092143379,4.41704122843507,1.00925417073874
2459171.66447904,-140.631018122013,-43.5460320529446,4.41411594683087,1.00992417184271
2459171.66459478,-140.568642280936,-43.6420287980301,4.41118585568116,1.01059168231006
2459171.66471052,-140.506080356072,-43.7379992149269,4.40825095958611,1.01125669531994
2459171.66482626,-140.443331187191,-43.8339430675344,4.40531126331109,1.01191920405852
2459171.664942,-140.380393605702,-43.9298601183023,4.40236677178788,1.01257920171933
2459171.66505774,-140.317266434581,-44.0257501282197,4.3994174901156,1.01323668150362
2459171.66517348,-140.253948488294,-44.1216128567996,4.39646342356189,1.01389163662065
2459171.66528922,-140.190438572733,-44.217448062062,4.39350457756393,1.01454406028801
2459171.66540496,-140.126735485134,-44.313255500523,4.39054095772948,1.01519394573197
2459171.6655207,-140.062838014007,-44.4090349271775,4.38757256983795,1.01584128618784
2459171.66563644,-139.998744939059,-44.5047860954872,4.38459941984135,1.01648607490029
2459171.66575218,-139.934455031122,-44.6005087573587,4.38162151386553,1.01712830512362
2459171.66586792,-139.869967052071,-44.6962026631377,4.37863885821093,1.01776797012224
2459171.66598367,-139.805279754753,-44.7918675615862,4.37565145935375,1.01840506317092
2459171.66609941,-139.740391882906,-44.8875031998682,4.37265932394703,1.0190395775551
2459171.66621515,-139.675302171082,-44.9831093235374,4.36966245882139,1.0196715065714
2459171.66633089,-139.610009344613,-45.0786856764529,4.36666087098812,1.02030084352699
2459171.66644663,-139.544512119343,-45.1742320010236,4.36365456763251,1.02092758174329
2459171.66656237,-139.478809201833,-45.2697480378021,4.36064355612617,1.0215517145514
2459171.66667811,-139.412899289092,-45.3652335257282,4.35762784402042,1.02217323529576
